Unnamed: 0,listing_url,last_scraped,description,host_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_verifications,host_identity_verified,neighbourhood,neighbourhood_cleansed,property_type,room_type,amenities,has_availability,calendar_last_scraped,first_review,last_review,license,instant_bookable,id,host_id,host_listings_count,host_total_listings_count,accommodates,bathrooms,bedrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,calculated_host_listings_count,calculated_host_listings_count_entire_homes,calculated_host_listings_count_private_rooms,calculated_host_listings_count_shared_rooms,reviews_per_month,room_type_encoded
2242,https://www.airbnb.com/rooms/34482642,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2020-02-15,2023-12-22,No cuenta con licencia,f,34482642,11281878.0,2.56,3.23,5.0,1.0,2.0,3.0,256.0,1.0,1125.0,25,45.0,53.0,255.0,5.0,1.0,0.0,4.8,4.8,5.0,5.0,4.8,2.36,1.0,0.0,0.0,0.09,3
2243,https://www.airbnb.com/rooms/34483672,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2021-02-20,2023-02-19,No cuenta con licencia,f,34483672,11281878.0,2.56,3.23,6.0,1.0,2.0,5.0,256.0,1.0,1125.0,24,44.0,51.0,272.0,13.0,0.0,0.0,4.93,4.85,4.97,4.85,4.92,2.36,1.0,0.0,0.0,0.3,3
2244,https://www.airbnb.com/rooms/34483737,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2021-06-06,2024-03-31,No cuenta con licencia,f,34483737,11281878.0,2.56,3.23,4.0,1.0,2.0,3.0,200.0,1.0,1125.0,24,37.0,44.0,256.0,3.0,1.0,0.0,4.93,4.91,4.97,4.96,4.92,2.36,1.0,0.0,0.0,0.08,3
2245,https://www.airbnb.com/rooms/34483816,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2019-11-30,2024-01-03,No cuenta con licencia,f,34483816,11281878.0,2.56,3.23,5.0,1.0,2.0,4.0,256.0,1.0,1125.0,26,39.0,46.0,264.0,18.0,3.0,0.0,4.93,4.89,4.97,4.96,4.92,2.36,1.0,0.0,0.0,0.31,3
2246,https://www.airbnb.com/rooms/34483915,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2020-01-24,2023-12-31,No cuenta con licencia,f,34483915,11281878.0,2.56,3.23,4.0,1.0,2.0,3.0,256.0,1.0,1125.0,23,40.0,48.0,277.0,6.0,1.0,0.0,5.0,5.0,5.0,5.0,4.83,2.36,1.0,0.0,0.0,0.11,3
2247,https://www.airbnb.com/rooms/34484013,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2019-06-30,2024-05-02,No cuenta con licencia,f,34484013,11281878.0,2.56,3.23,8.0,1.0,3.0,6.0,256.0,1.0,1125.0,21,41.0,45.0,250.0,35.0,4.0,0.0,4.93,4.91,4.97,4.96,4.92,2.36,1.0,0.0,0.0,0.55,3
2248,https://www.airbnb.com/rooms/34484086,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2019-12-22,2023-11-15,No cuenta con licencia,f,34484086,11281878.0,2.56,3.23,4.0,1.0,2.0,3.0,256.0,1.0,1125.0,11,23.0,32.0,225.0,26.0,1.0,0.0,4.85,4.81,4.97,4.92,4.85,2.36,1.0,0.0,0.0,0.45,3
2258,https://www.airbnb.com/rooms/34696476,2024-09-05,"The modern self-contained villa located within the Family owned White Sands Estate offers spectacular ocean views.<br />The Estate’s amenities include a swimming pool, 50 seat cinema, tennis courts, putting green, BBQ area, play ground and games room.<br />The onsite Cellar door showcases the products we lovingly created in our Brewery, Distillery and Vineyard.",https://www.airbnb.com/users/show/11281878,2014-01-14,within an hour,100%,93%,f,"['email', 'phone']",t,Neighborhood highlights,Break O'Day,Room in resort,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Pool"", ""Iron""]",t,2024-09-05,2021-01-06,2021-04-04,No cuenta con licencia,f,34696476,11281878.0,2.56,3.23,6.0,1.0,2.0,3.0,200.0,1.0,1125.0,24,42.0,54.0,263.0,2.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,2.36,1.0,0.0,0.0,0.04,3
2329,https://www.airbnb.com/rooms/36846483,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/210618169,2018-08-19,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,['phone'],f,neighborhood not highlighted,Hobart,Room in serviced apartment,Hotel room,"[""Dishes and silverware"", ""Free parking on premises"", ""Hangers"", ""Dishwasher"", ""Oven"", ""Essentials"", ""Fire extinguisher"", ""Hot water"", ""Microwave""]",f,2024-09-05,2020-02-14,2023-10-15,No cuenta con licencia,f,36846483,210618169.0,7.0,7.0,8.0,1.0,4.0,3.0,200.0,1.0,1125.0,0,38.81,61.53,217.37,6.0,1.0,0.0,4.93,4.83,4.97,4.96,4.83,7.0,1.0,0.0,0.0,0.11,3
2330,https://www.airbnb.com/rooms/36848544,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/210618169,2018-08-19,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,['phone'],f,neighborhood not highlighted,Hobart,Room in serviced apartment,Hotel room,"[""Heating"", ""Shampoo"", ""Wifi"", ""TV"", ""Air conditioning"", ""Bed linens"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Hot water""]",f,2024-09-05,2021-02-19,2023-12-03,No cuenta con licencia,f,36848544,210618169.0,7.0,7.0,2.0,1.0,1.0,3.0,200.0,1.0,1125.0,0,38.81,61.53,217.37,7.0,2.0,0.0,5.0,5.0,5.0,4.96,5.0,7.0,1.0,0.0,0.0,0.16,3
2331,https://www.airbnb.com/rooms/36848988,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/210618169,2018-08-19,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,['phone'],f,neighborhood not highlighted,Hobart,Room in serviced apartment,Hotel room,"[""Heating"", ""Dryer"", ""Shampoo"", ""Wifi"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Bed linens"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Hot water""]",f,2024-09-05,2021-02-27,2022-06-10,No cuenta con licencia,f,36848988,210618169.0,7.0,7.0,2.0,1.0,1.0,3.0,200.0,1.0,1125.0,0,38.81,61.53,217.37,3.0,0.0,0.0,4.93,5.0,4.97,5.0,5.0,7.0,1.0,0.0,0.0,0.07,3
2332,https://www.airbnb.com/rooms/36849438,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/210618169,2018-08-19,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,['phone'],f,neighborhood not highlighted,Hobart,Room in serviced apartment,Hotel room,"[""Heating"", ""Dryer"", ""Shampoo"", ""Wifi"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Bed linens"", ""Hair dryer"", ""Essentials"", ""Iron""]",f,2024-09-05,2021-03-08,2021-03-08,No cuenta con licencia,f,36849438,210618169.0,7.0,7.0,3.0,1.0,1.0,3.0,200.0,1.0,1125.0,0,38.81,61.53,217.37,1.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,7.0,1.0,0.0,0.0,0.02,3
2333,https://www.airbnb.com/rooms/36849496,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/210618169,2018-08-19,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,['phone'],f,neighborhood not highlighted,Hobart,Room in serviced apartment,Hotel room,"[""Heating"", ""Dryer"", ""Shampoo"", ""Wifi"", ""TV"", ""Air conditioning"", ""Kitchen"", ""Washer"", ""Hangers"", ""Bed linens"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Hot water""]",f,2024-09-05,2019-07-27,2023-10-22,"Exempt: This listing is a hotel, motel, or caravan park",f,36849496,210618169.0,7.0,7.0,4.0,1.0,2.0,3.0,200.0,1.0,1125.0,0,38.81,61.53,217.37,43.0,1.0,0.0,4.79,4.77,4.97,4.96,4.79,7.0,1.0,0.0,0.0,0.69,3
2334,https://www.airbnb.com/rooms/36849557,2024-09-05,Este airbnb no cuenta con una descripcion detallada,https://www.airbnb.com/users/show/210618169,2018-08-19,No hay tiempo de respuesta,No hay porcentaje de respuesta,100%,f,['phone'],f,neighborhood not highlighted,Hobart,Room in serviced apartment,Hotel room,"[""Kitchen"", ""TV"", ""Iron"", ""Air conditioning""]",f,2024-09-05,2020-10-17,2024-03-29,No cuenta con licencia,f,36849557,210618169.0,7.0,7.0,7.0,1.0,3.0,3.0,200.0,1.0,1125.0,0,38.81,61.53,217.37,29.0,2.0,0.0,4.93,4.83,4.97,4.96,4.92,7.0,1.0,0.0,0.0,0.61,3
2343,https://www.airbnb.com/rooms/37058733,2024-09-05,"Quest Savoy is a 4-star hotel in the heart of Hobart CBD (Central Business District), metres from the historic waterfront and city centre. Nearby Salamanca Place offers restaurants, cafes and galleries. Guests enjoy free in-room WiFi.<br /><br />The hotel offers a range of luxurious studio apartments and suites with European-style furniture in the main building. They provide a mini-bar, internet connection and air conditioning.<br /><br />Offsite parking available at $27 per night.",https://www.airbnb.com/users/show/278730927,2019-07-23,within an hour,100%,100%,f,"['email', 'phone']",t,neighborhood not highlighted,Hobart,Room in serviced apartment,Hotel room,"[""Shampoo"", ""Lockbox"", ""TV"", ""Air conditioning"", ""Hot water kettle"", ""Self check-in"", ""Smoke alarm"", ""Kitchenette"", ""Paid parking garage off premises"", ""Essentials"", ""Toaster""]",t,2024-09-05,2019-11-27,2024-07-12,"Exempt: This listing is a hotel, motel, or caravan park",t,37058733,278730927.0,1.0,1.0,2.0,1.0,0.0,1.0,208.0,1.0,1125.0,20,50.0,80.0,354.0,24.0,4.0,0.0,4.93,4.92,4.88,5.0,5.0,1.0,0.0,0.0,0.0,0.41,3
2372,https://www.airbnb.com/rooms/37687133,2024-09-05,"Unwind in century old seafaring comfort with a contemporary twist. A short climb up the timber staircase to this stately king suite, dedicated to the memory of the tall ship, the Wild Wave. Steered to destruction a century ago, she gallantly battled Bass Strait’s seething waters before breaking anchor in the port of Stanley and coming to rest at Tasmania’s tumultuous edge. Guests are treated to a calming vista overlooking the sands where the Wild Wave lay in destruction for many decades.",https://www.airbnb.com/users/show/151702894,2017-09-22,within an hour,100%,100%,t,['phone'],t,Neighborhood highlights,Circular Head,Room in bed and breakfast,Hotel room,"[""Dishes and silverware"", ""TV"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dryer"", ""Gym"", ""Long term stays allowed"", ""Washer"", ""Breakfast"", ""Luggage dropoff allowed"", ""Iron"", ""Cleaning available during stay"", ""Bed linens"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2019-08-24,2022-03-23,No cuenta con licencia,t,37687133,151702894.0,8.0,9.0,2.0,1.0,1.0,3.0,200.0,1.0,30.0,24,41.0,71.0,334.0,6.0,0.0,0.0,5.0,5.0,4.97,4.96,5.0,8.0,1.0,0.0,0.0,0.1,3
2374,https://www.airbnb.com/rooms/37690568,2024-09-05,"The Bayview Suite pays homage to the inn’s time trading as The Bayview Hotel and its iconic bar which operated for over a century. Its history welcoming travellers from near and far is riddled with tales of raucous laughter and mischievous merriment. Guests of the Bayview Suite tend to start the day on the adjacent veranda soaking in magnificent views of the bay, or cocooned within the warmth of their indoor dining space.",https://www.airbnb.com/users/show/151702894,2017-09-22,within an hour,100%,100%,t,['phone'],t,neighborhood not highlighted,Circular Head,Room in bed and breakfast,Hotel room,"[""Dishes and silverware"", ""TV"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Extra pillows and blankets"", ""Coffee maker"", ""Dryer"", ""Gym"", ""Long term stays allowed"", ""Washer"", ""Breakfast"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Iron"", ""Cleaning available during stay"", ""Bed linens"", ""Smoke alarm"", ""Refrigerator"", ""Essentials"", ""Fire extinguisher""]",t,2024-09-05,2020-01-11,2024-03-04,No cuenta con licencia,t,37690568,151702894.0,8.0,9.0,2.0,1.0,1.0,3.0,200.0,1.0,30.0,14,27.0,52.0,281.0,6.0,2.0,0.0,5.0,5.0,5.0,5.0,5.0,8.0,1.0,0.0,0.0,0.11,3
2380,https://www.airbnb.com/rooms/37787704,2024-09-05,"Spacious Executive Queen Single room features a queen & single bed, an LCD flat-screen TV, a DVD with free movie hire, tea & coffee facilities, kettle, iron & board, free wi-fi & parking",https://www.airbnb.com/users/show/285512792,2019-08-13,No hay tiempo de respuesta,No hay porcentaje de respuesta,91%,t,"['email', 'phone']",t,neighborhood not highlighted,Waratah/Wynyard,Room in hotel,Hotel room,"[""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Free street parking"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron""]",t,2024-09-05,2019-11-03,2023-12-27,No cuenta con licencia,t,37787704,285512792.0,9.0,9.0,3.0,1.0,1.0,3.0,200.0,1.0,30.0,30,60.0,90.0,347.0,10.0,1.0,0.0,5.0,4.9,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.17,3
2388,https://www.airbnb.com/rooms/37892525,2024-09-05,"The Alabama was first established as a hotel in 1867. The building has undergone a few changes since then but was re-established as a boutique style art hotel in 2013.The hotel is owned and operated by Tassie locals with emphasis on creating an enjoyable,affordable and artistic space suitable for world travellers and inter state visitors alike.The Alabama offers something much more interesting than your standard hotel or motel because it is unique,sincere,a little quirky and a whole lot special.",https://www.airbnb.com/users/show/98134920,2016-10-05,within an hour,100%,99%,t,"['email', 'phone']",t,Neighborhood highlights,Hobart,Room in boutique hotel,Hotel room,"[""Refrigerator"", ""Heating"", ""Dryer"", ""Luggage dropoff allowed"", ""Wifi"", ""Host greets you"", ""Patio or balcony"", ""Washer"", ""Hangers"", ""Bed linens"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron"", ""Hot water""]",t,2024-09-05,2019-09-08,2024-08-24,"Exempt: This listing is a hotel, motel, or caravan park",t,37892525,98134920.0,3.0,3.0,2.0,1.22,1.0,1.0,127.0,1.0,28.0,27,56.0,86.0,354.0,59.38,15.24,0.4,4.82,4.84,4.93,4.91,4.95,3.0,0.0,0.0,0.0,1.71,3
2391,https://www.airbnb.com/rooms/37894594,2024-09-05,"The Alabama was first established as a hotel in 1867. She's gone through a few changes since then but was re-established as a boutique style art hotel in 2013. nThe hotel is owned and operated by Tassie locals with emphasis on creating an enjoyable, affordable and artistic space suitable for world travellers and inter state visitors alike. The Alabama offers something much more interesting than your standard hotel or motel because it is unique, sincere, a little quirky and a whole lot special.",https://www.airbnb.com/users/show/98134920,2016-10-05,within an hour,100%,99%,t,"['email', 'phone']",t,Neighborhood highlights,Hobart,Room in boutique hotel,Hotel room,"[""Heating"", ""Dryer"", ""Luggage dropoff allowed"", ""Wifi"", ""Host greets you"", ""Patio or balcony"", ""Washer"", ""Hangers"", ""Bed linens"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Exterior security cameras on property"", ""Iron"", ""Hot water""]",t,2024-09-05,2019-11-13,2024-07-10,"Exempt: This listing is a hotel, motel, or caravan park",t,37894594,98134920.0,3.0,3.0,2.0,1.22,1.0,2.0,136.0,1.0,28.0,27,57.0,87.0,353.0,115.0,22.0,0.0,4.93,4.81,4.97,4.86,4.92,3.0,0.0,0.0,0.0,1.96,3
2396,https://www.airbnb.com/rooms/38077609,2024-09-05,"The Nut rises imposingly behind the Ship Inn Stanley, a constant sentinel holding serene vigil across the ages. This generous queen suite rests within The Nut’s century old embrace, reflecting its calm and unwavering presence as a place of peace and respite. With deep moody tones reminiscent of the wild landscape beyond, this is a suite in which to lose track of time. Guests of the Moo-Nut-Re-Ker Suite tend to start the day soaking in magnificent views of The Nut.",https://www.airbnb.com/users/show/151702894,2017-09-22,within an hour,100%,100%,t,['phone'],t,Neighborhood highlights,Circular Head,Room in bed and breakfast,Hotel room,"[""TV"", ""Hangers"", ""Hair dryer"", ""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Free street parking"", ""Dryer"", ""Host greets you"", ""Long term stays allowed"", ""Washer"", ""Luggage dropoff allowed"", ""Iron"", ""Smoke alarm"", ""Breakfast"", ""Essentials"", ""Fire extinguisher"", ""Hot water""]",t,2024-09-05,2020-01-09,2024-02-11,No cuenta con licencia,t,38077609,151702894.0,8.0,9.0,2.0,1.0,1.0,1.0,210.09,1.0,30.0,15,35.0,56.0,311.0,15.0,2.0,0.0,5.0,4.93,5.0,4.93,5.0,8.0,1.0,0.0,0.0,0.26,3
2398,https://www.airbnb.com/rooms/38084221,2024-09-05,"Honoring its namesake, Highfield is a luxurious king suite fit for a dreamy coastal escape. Timeless styling harks back to the English gentry who arrived in Tasmania in the early 1800’s. Highfield House was built to exemplify all the civility the English had left behind, hence your stay in the Highfield Suite offers a contemporary twist on fine British culture. Guests will find refuge and solace in the peaceful surrounds that await.",https://www.airbnb.com/users/show/151702894,2017-09-22,within an hour,100%,100%,t,['phone'],t,neighborhood not highlighted,Circular Head,Room in bed and breakfast,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Washer"", ""Hangers"", ""Breakfast"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron""]",t,2024-09-05,2020-10-02,2023-01-16,No cuenta con licencia,t,38084221,151702894.0,8.0,9.0,2.0,1.0,1.0,3.0,200.0,1.0,30.0,22,45.0,71.0,328.0,8.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,8.0,1.0,0.0,0.0,0.17,3
2399,https://www.airbnb.com/rooms/38085970,2024-09-05,Greenhills is tucked away on our first floor. A short climb up the century old timber staircase reveals the breathtaking vista across the bay towards the fertile rolling hills behind Stanley. This suite honors the extreme hardships endured by Tasmania’s early settlers who forged a cultivated landscape from the unrelenting wildness they discovered upon arrival in the early 1800’s.,https://www.airbnb.com/users/show/151702894,2017-09-22,within an hour,100%,100%,t,['phone'],t,Neighborhood highlights,Circular Head,Room in bed and breakfast,Hotel room,"[""Dishes and silverware"", ""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Air conditioning"", ""Washer"", ""Breakfast"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron""]",t,2024-09-05,2019-12-29,2024-03-31,No cuenta con licencia,t,38085970,151702894.0,8.0,9.0,2.0,1.0,1.0,1.0,210.09,1.0,30.0,23,45.0,71.0,321.0,18.0,1.0,0.0,4.89,5.0,5.0,5.0,5.0,8.0,1.0,0.0,0.0,0.32,3
2404,https://www.airbnb.com/rooms/38107844,2024-09-05,Lyons Retreat looks across to the humble cottage that was the birthplace of the only Tasmanian born Prime Minister - Sir Joseph Lyons. The character and aspect of the room evoke empathetic imaginings of how Lyons may have spent his first tumultuous years within the cottage and how the home and his family life shaped his destiny.,https://www.airbnb.com/users/show/151702894,2017-09-22,within an hour,100%,100%,t,['phone'],t,Neighborhood highlights,Circular Head,Room in bed and breakfast,Hotel room,"[""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Washer"", ""Hangers"", ""Breakfast"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron""]",t,2024-09-05,2019-10-27,2024-01-03,No cuenta con licencia,t,38107844,151702894.0,8.0,9.0,2.0,1.0,1.0,3.0,200.0,1.0,30.0,21,37.0,63.0,302.0,10.0,2.0,0.0,4.9,5.0,4.9,5.0,5.0,8.0,1.0,0.0,0.0,0.17,3
2406,https://www.airbnb.com/rooms/38108805,2024-09-05,Cape Grim is the north-western point of Tasmania - an isolated apex with a turbulent history. Its foreboding name represents dark struggles of the past that have been eclipsed by astounding powers of redemption. <br /> <br />Winds from Antarctica and across the Indian Ocean meet no other significant land mass before reaching our shores. Cape Grim Cottage is so named to pay its respects to the poignant history of its namesake and its re-emergence as a place of unique purity.,https://www.airbnb.com/users/show/151702894,2017-09-22,within an hour,100%,100%,t,['phone'],t,Neighborhood highlights,Circular Head,Room in bed and breakfast,Hotel room,"[""Dishes and silverware"", ""Fire extinguisher"", ""Heating"", ""Dryer"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""Lockbox"", ""TV"", ""Gym"", ""Washer"", ""Breakfast"", ""Self check-in"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron""]",t,2024-09-05,2021-04-20,2024-03-20,No cuenta con licencia,t,38108805,151702894.0,8.0,9.0,2.0,1.0,1.0,1.0,210.09,1.0,30.0,8,26.0,39.0,277.0,23.0,3.0,0.0,4.96,5.0,4.96,5.0,5.0,8.0,1.0,0.0,0.0,0.56,3
2411,https://www.airbnb.com/rooms/38134557,2024-09-05,"The fully-refurbished non-smoking superior king room features a king size pillow-top bed, an LCD flat-screen TV, a DVD player and heated towel rail in the bathroom. Tea & Coffee facilities, kettle, iron & board, free wi-fi & parking. <br />Breakfast available for room service daily (additional charges apply).<br />Dinner is available for room service or dine-in & relax after a long day at our on-site Jetty Bar & Restaurant (additional charges apply).",https://www.airbnb.com/users/show/285512792,2019-08-13,No hay tiempo de respuesta,No hay porcentaje de respuesta,91%,t,"['email', 'phone']",t,neighborhood not highlighted,Waratah/Wynyard,Room in hotel,Hotel room,"[""Heating"", ""Free parking on premises"", ""Shampoo"", ""Wifi"", ""TV"", ""Hangers"", ""Smoke alarm"", ""Hair dryer"", ""Essentials"", ""Iron""]",t,2024-09-05,2019-11-18,2021-12-30,No cuenta con licencia,t,38134557,285512792.0,9.0,9.0,2.0,1.0,1.0,3.0,200.0,1.0,30.0,30,60.0,90.0,180.0,3.0,0.0,0.0,5.0,5.0,5.0,5.0,5.0,6.0,0.0,0.0,0.0,0.05,3
